signal_date,execution_date,execution_type,action,symbol,units_after,price,drop_from_anchor_pct,from_symbol,to_symbol,units_before,reason
2026-02-12,2026-02-12,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,63.1,-10.46,,,,
2026-02-18,2026-02-18,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,66.29,,,,2.0,price rebounded 5% from DCA low
2026-02-27,2026-02-27,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,62.77,-12.65,,,,
2026-03-03,2026-03-03,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,53.42,-25.66,,,,
2026-03-04,2026-03-04,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,56.62,,,,3.0,price rebounded 5% from DCA low
2026-03-04,2026-03-04,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,56.62,-21.21,,,,
2026-03-05,2026-03-05,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,54.8,-23.74,,,,
2026-03-09,2026-03-09,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,53.32,,,,3.0,price rebounded 5% from DCA low
2026-03-09,2026-03-09,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,53.32,-25.8,,,,
2026-03-10,2026-03-10,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,54.59,-24.03,,,,
2026-03-11,2026-03-11,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,56.09,,,,3.0,price rebounded 5% from DCA low
2026-03-11,2026-03-11,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,56.09,-21.95,,,,
2026-03-12,2026-03-12,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,50.28,-30.03,,,,
2026-03-16,2026-03-16,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,53.69,,,,3.0,price rebounded 5% from DCA low
2026-03-16,2026-03-16,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,53.69,-25.29,,,,
2026-03-17,2026-03-17,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,54.95,-23.53,,,,
2026-03-23,2026-03-23,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,53.03,,,,3.0,extra shares max holding days 5
2026-03-23,2026-03-23,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,53.03,-26.2,,,,
2026-03-24,2026-03-24,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,54.96,-23.52,,,,
2026-03-25,2026-03-25,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,57.04,,,,3.0,price rebounded 5% from DCA low
2026-03-25,2026-03-25,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,57.04,-20.62,,,,
2026-03-26,2026-03-26,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,48.97,-31.85,,,,
2026-03-30,2026-03-30,signal_close_after_hours_proxy,EXIT_TO_CASH,SOXL,,40.62,,,,3.0,selected_or_qqq risk off
2026-03-31,2026-03-31,signal_close_after_hours_proxy,ENTER_FROM_CASH,,,47.91,,,SOXL,,
2026-04-28,2026-04-28,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,109.56,-14.62,,,,
2026-04-29,2026-04-29,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,117.97,,,,2.0,price rebounded 5% from DCA low
2026-05-15,2026-05-15,signal_close_after_hours_proxy,BUY_EXTRA_1,SOXL,2.0,164.18,-13.78,,,,
2026-05-18,2026-05-18,signal_close_after_hours_proxy,BUY_EXTRA_2,SOXL,3.0,151.75,-20.31,,,,
2026-05-20,2026-05-20,signal_close_after_hours_proxy,SELL_EXTRAS,SOXL,1.0,173.2,,,,3.0,price rebounded 5% from DCA low
