rank_drawdown_first,variant,account_mode,anchor_mode,add1_drop_pct,add2_drop_pct,sell_mode,sell_param_pct,max_extra_days,net_return_pct,cagr_pct,max_drawdown_pct,sharpe,dca_trade_events,rotation_resets,max_units,extra_exposure_days_pct,base_rotation_return_pct,base_rotation_max_drawdown_pct,soxl_only_return_pct,soxl_only_max_drawdown_pct,beats_base_return,reduces_base_drawdown,reduces_soxl_only_drawdown
738,reserve_cash; anchor=entry; add at 25%/40%; sell=recover_to_anchor 0%; max_extra_days=63,reserve_cash,entry,25.0,40.0,recover_to_anchor,0.0,63,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
739,reserve_cash; anchor=entry; add at 25%/40%; sell=recover_to_anchor 3%; max_extra_days=none,reserve_cash,entry,25.0,40.0,recover_to_anchor,3.0,none,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
740,reserve_cash; anchor=entry; add at 25%/40%; sell=recover_to_anchor 3%; max_extra_days=5,reserve_cash,entry,25.0,40.0,recover_to_anchor,3.0,5,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
741,reserve_cash; anchor=entry; add at 25%/40%; sell=recover_to_anchor 3%; max_extra_days=10,reserve_cash,entry,25.0,40.0,recover_to_anchor,3.0,10,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
742,reserve_cash; anchor=entry; add at 25%/40%; sell=recover_to_anchor 3%; max_extra_days=20,reserve_cash,entry,25.0,40.0,recover_to_anchor,3.0,20,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
743,reserve_cash; anchor=entry; add at 25%/40%; sell=recover_to_anchor 3%; max_extra_days=40,reserve_cash,entry,25.0,40.0,recover_to_anchor,3.0,40,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
744,reserve_cash; anchor=entry; add at 25%/40%; sell=recover_to_anchor 3%; max_extra_days=63,reserve_cash,entry,25.0,40.0,recover_to_anchor,3.0,63,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
745,reserve_cash; anchor=entry; add at 25%/40%; sell=recover_to_anchor 5%; max_extra_days=none,reserve_cash,entry,25.0,40.0,recover_to_anchor,5.0,none,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
746,reserve_cash; anchor=entry; add at 25%/40%; sell=recover_to_anchor 5%; max_extra_days=5,reserve_cash,entry,25.0,40.0,recover_to_anchor,5.0,5,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
747,reserve_cash; anchor=entry; add at 25%/40%; sell=recover_to_anchor 5%; max_extra_days=10,reserve_cash,entry,25.0,40.0,recover_to_anchor,5.0,10,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
748,reserve_cash; anchor=entry; add at 25%/40%; sell=recover_to_anchor 5%; max_extra_days=20,reserve_cash,entry,25.0,40.0,recover_to_anchor,5.0,20,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
749,reserve_cash; anchor=entry; add at 25%/40%; sell=recover_to_anchor 5%; max_extra_days=40,reserve_cash,entry,25.0,40.0,recover_to_anchor,5.0,40,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
750,reserve_cash; anchor=entry; add at 25%/40%; sell=recover_to_anchor 5%; max_extra_days=63,reserve_cash,entry,25.0,40.0,recover_to_anchor,5.0,63,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
751,reserve_cash; anchor=entry; add at 25%/40%; sell=recover_to_anchor 10%; max_extra_days=none,reserve_cash,entry,25.0,40.0,recover_to_anchor,10.0,none,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
752,reserve_cash; anchor=entry; add at 25%/40%; sell=recover_to_anchor 10%; max_extra_days=5,reserve_cash,entry,25.0,40.0,recover_to_anchor,10.0,5,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
753,reserve_cash; anchor=entry; add at 25%/40%; sell=recover_to_anchor 10%; max_extra_days=10,reserve_cash,entry,25.0,40.0,recover_to_anchor,10.0,10,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
754,reserve_cash; anchor=entry; add at 25%/40%; sell=recover_to_anchor 10%; max_extra_days=20,reserve_cash,entry,25.0,40.0,recover_to_anchor,10.0,20,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
755,reserve_cash; anchor=entry; add at 25%/40%; sell=recover_to_anchor 10%; max_extra_days=40,reserve_cash,entry,25.0,40.0,recover_to_anchor,10.0,40,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
756,reserve_cash; anchor=entry; add at 25%/40%; sell=recover_to_anchor 10%; max_extra_days=63,reserve_cash,entry,25.0,40.0,recover_to_anchor,10.0,63,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
757,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 5%; max_extra_days=none,reserve_cash,entry,25.0,40.0,rebound_from_low,5.0,none,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
758,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 5%; max_extra_days=5,reserve_cash,entry,25.0,40.0,rebound_from_low,5.0,5,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
759,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 5%; max_extra_days=10,reserve_cash,entry,25.0,40.0,rebound_from_low,5.0,10,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
760,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 5%; max_extra_days=20,reserve_cash,entry,25.0,40.0,rebound_from_low,5.0,20,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
761,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 5%; max_extra_days=40,reserve_cash,entry,25.0,40.0,rebound_from_low,5.0,40,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
762,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 5%; max_extra_days=63,reserve_cash,entry,25.0,40.0,rebound_from_low,5.0,63,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
763,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 10%; max_extra_days=none,reserve_cash,entry,25.0,40.0,rebound_from_low,10.0,none,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
764,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 10%; max_extra_days=5,reserve_cash,entry,25.0,40.0,rebound_from_low,10.0,5,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
765,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 10%; max_extra_days=10,reserve_cash,entry,25.0,40.0,rebound_from_low,10.0,10,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
766,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 10%; max_extra_days=20,reserve_cash,entry,25.0,40.0,rebound_from_low,10.0,20,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
767,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 10%; max_extra_days=40,reserve_cash,entry,25.0,40.0,rebound_from_low,10.0,40,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
768,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 10%; max_extra_days=63,reserve_cash,entry,25.0,40.0,rebound_from_low,10.0,63,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
769,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 15%; max_extra_days=none,reserve_cash,entry,25.0,40.0,rebound_from_low,15.0,none,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
770,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 15%; max_extra_days=5,reserve_cash,entry,25.0,40.0,rebound_from_low,15.0,5,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
771,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 15%; max_extra_days=10,reserve_cash,entry,25.0,40.0,rebound_from_low,15.0,10,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
772,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 15%; max_extra_days=20,reserve_cash,entry,25.0,40.0,rebound_from_low,15.0,20,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
773,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 15%; max_extra_days=40,reserve_cash,entry,25.0,40.0,rebound_from_low,15.0,40,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
774,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 15%; max_extra_days=63,reserve_cash,entry,25.0,40.0,rebound_from_low,15.0,63,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
775,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 20%; max_extra_days=none,reserve_cash,entry,25.0,40.0,rebound_from_low,20.0,none,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
776,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 20%; max_extra_days=5,reserve_cash,entry,25.0,40.0,rebound_from_low,20.0,5,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
777,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 20%; max_extra_days=10,reserve_cash,entry,25.0,40.0,rebound_from_low,20.0,10,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
778,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 20%; max_extra_days=20,reserve_cash,entry,25.0,40.0,rebound_from_low,20.0,20,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
779,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 20%; max_extra_days=40,reserve_cash,entry,25.0,40.0,rebound_from_low,20.0,40,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
780,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 20%; max_extra_days=63,reserve_cash,entry,25.0,40.0,rebound_from_low,20.0,63,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
781,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 30%; max_extra_days=none,reserve_cash,entry,25.0,40.0,rebound_from_low,30.0,none,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
782,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 30%; max_extra_days=5,reserve_cash,entry,25.0,40.0,rebound_from_low,30.0,5,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
783,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 30%; max_extra_days=10,reserve_cash,entry,25.0,40.0,rebound_from_low,30.0,10,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
784,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 30%; max_extra_days=20,reserve_cash,entry,25.0,40.0,rebound_from_low,30.0,20,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
785,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 30%; max_extra_days=40,reserve_cash,entry,25.0,40.0,rebound_from_low,30.0,40,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
786,reserve_cash; anchor=entry; add at 25%/40%; sell=rebound_from_low 30%; max_extra_days=63,reserve_cash,entry,25.0,40.0,rebound_from_low,30.0,63,4838.48,27.79,-34.05,1.15,2,123,2,0.05,775116.8,-79.24,41069.8,-66.18,False,True,True
