rank_balanced,variant,unit_exposure,max_exposure,anchor_mode,add1_drop_pct,add2_drop_pct,sell_mode,sell_param_pct,max_extra_days,trend_guard_sma,trend_guard_exposure,equity_dd_guard_pct,equity_dd_guard_exposure,net_return_pct,cagr_pct,max_drawdown_pct,calmar,sharpe,dca_trade_events,rotation_resets,max_exposure_used,avg_exposure,days_above_1x_pct,base_rotation_return_pct,base_rotation_max_drawdown_pct,soxl_only_return_pct,soxl_only_max_drawdown_pct,beats_base_return,reduces_base_drawdown,beats_soxl_only_return,reduces_soxl_only_drawdown
302,"unit=1.00, cap=1.50, anchor=rolling_high, add=5%/20%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=35.0",1.0,1.5,rolling_high,5.0,20.0,extra_profit,15.0,20,none,none,35.0,0.5,179881.44,60.22,-62.24,0.968,1.06,447,123,1.5,0.9,28.18,775116.8,-79.24,41069.8,-66.18,False,True,True,True
303,"unit=0.67, cap=1.50, anchor=entry, add=10%/20%, sell=extra_profit 20%, max_days=20, trend_sma=none, dd_guard=none",0.67,1.5,entry,10.0,20.0,extra_profit,20.0,20,none,none,none,none,179460.49,60.19,-60.2,1.0,1.18,47,123,1.34,0.687,2.6,775116.8,-79.24,41069.8,-66.18,False,True,True,True
304,"unit=0.67, cap=1.50, anchor=entry, add=10%/30%, sell=extra_profit 20%, max_days=20, trend_sma=none, dd_guard=none",0.67,1.5,entry,10.0,30.0,extra_profit,20.0,20,none,none,none,none,179460.49,60.19,-60.2,1.0,1.18,45,123,1.34,0.687,2.6,775116.8,-79.24,41069.8,-66.18,False,True,True,True
305,"unit=0.67, cap=2.00, anchor=entry, add=10%/20%, sell=extra_profit 20%, max_days=20, trend_sma=none, dd_guard=none",0.67,2.0,entry,10.0,20.0,extra_profit,20.0,20,none,none,none,none,179460.49,60.19,-60.2,1.0,1.18,47,123,1.34,0.687,2.6,775116.8,-79.24,41069.8,-66.18,False,True,True,True
306,"unit=0.67, cap=2.00, anchor=entry, add=10%/30%, sell=extra_profit 20%, max_days=20, trend_sma=none, dd_guard=none",0.67,2.0,entry,10.0,30.0,extra_profit,20.0,20,none,none,none,none,179460.49,60.19,-60.2,1.0,1.18,45,123,1.34,0.687,2.6,775116.8,-79.24,41069.8,-66.18,False,True,True,True
307,"unit=0.50, cap=1.50, anchor=rolling_high, add=10%/30%, sell=rebound_from_low 20%, max_days=10, trend_sma=200, dd_guard=45.0",0.5,1.5,rolling_high,10.0,30.0,rebound_from_low,20.0,10,200,0.75,45.0,0.75,179144.66,60.18,-62.38,0.965,1.16,373,123,1.5,0.665,0.83,775116.8,-79.24,41069.8,-66.18,False,True,True,True
308,"unit=0.75, cap=1.50, anchor=entry, add=5%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=35.0",0.75,1.5,entry,5.0,20.0,rebound_from_low,20.0,20,none,none,35.0,0.5,177748.02,60.1,-61.11,0.983,1.16,80,123,1.5,0.752,5.05,775116.8,-79.24,41069.8,-66.18,False,True,True,True
309,"unit=0.75, cap=1.50, anchor=entry, add=5%/40%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=35.0",0.75,1.5,entry,5.0,40.0,rebound_from_low,20.0,20,none,none,35.0,0.5,177748.02,60.1,-61.11,0.983,1.16,75,123,1.5,0.752,5.05,775116.8,-79.24,41069.8,-66.18,False,True,True,True
310,"unit=0.75, cap=2.00, anchor=entry, add=5%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=35.0",0.75,2.0,entry,5.0,20.0,rebound_from_low,20.0,20,none,none,35.0,0.5,177748.02,60.1,-61.11,0.983,1.16,80,123,1.5,0.752,5.05,775116.8,-79.24,41069.8,-66.18,False,True,True,True
311,"unit=0.75, cap=2.00, anchor=entry, add=5%/40%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=35.0",0.75,2.0,entry,5.0,40.0,rebound_from_low,20.0,20,none,none,35.0,0.5,177748.02,60.1,-61.11,0.983,1.16,75,123,1.5,0.752,5.05,775116.8,-79.24,41069.8,-66.18,False,True,True,True
312,"unit=0.67, cap=1.00, anchor=entry, add=5%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=200, dd_guard=45.0",0.67,1.0,entry,5.0,20.0,rebound_from_low,20.0,20,200,0.75,45.0,0.75,177085.44,60.06,-62.87,0.955,1.2,80,123,1.0,0.687,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
313,"unit=0.67, cap=1.00, anchor=entry, add=5%/40%, sell=rebound_from_low 20%, max_days=20, trend_sma=200, dd_guard=45.0",0.67,1.0,entry,5.0,40.0,rebound_from_low,20.0,20,200,0.75,45.0,0.75,177085.44,60.06,-62.87,0.955,1.2,75,123,1.0,0.687,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
314,"unit=0.67, cap=1.50, anchor=entry, add=10%/20%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=none",0.67,1.5,entry,10.0,20.0,extra_profit,15.0,10,none,none,none,none,177028.69,60.06,-60.02,1.001,1.18,51,123,1.34,0.683,2.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
315,"unit=0.67, cap=1.50, anchor=entry, add=10%/30%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=none",0.67,1.5,entry,10.0,30.0,extra_profit,15.0,10,none,none,none,none,177028.69,60.06,-60.02,1.001,1.18,49,123,1.34,0.683,2.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
316,"unit=0.67, cap=2.00, anchor=entry, add=10%/20%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=none",0.67,2.0,entry,10.0,20.0,extra_profit,15.0,10,none,none,none,none,177028.69,60.06,-60.02,1.001,1.18,51,123,1.34,0.683,2.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
317,"unit=0.67, cap=2.00, anchor=entry, add=10%/30%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=none",0.67,2.0,entry,10.0,30.0,extra_profit,15.0,10,none,none,none,none,177028.69,60.06,-60.02,1.001,1.18,49,123,1.34,0.683,2.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
318,"unit=0.67, cap=1.00, anchor=entry, add=5%/20%, sell=extra_profit 15%, max_days=20, trend_sma=200, dd_guard=45.0",0.67,1.0,entry,5.0,20.0,extra_profit,15.0,20,200,0.75,45.0,0.75,174082.4,59.89,-62.69,0.955,1.2,85,123,1.0,0.683,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
319,"unit=0.67, cap=1.00, anchor=entry, add=5%/40%, sell=extra_profit 15%, max_days=20, trend_sma=200, dd_guard=45.0",0.67,1.0,entry,5.0,40.0,extra_profit,15.0,20,200,0.75,45.0,0.75,174082.4,59.89,-62.69,0.955,1.2,80,123,1.0,0.683,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
320,"unit=1.00, cap=1.50, anchor=entry, add=5%/20%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=35.0",1.0,1.5,entry,5.0,20.0,extra_profit,20.0,10,none,none,35.0,0.5,173813.48,59.87,-63.02,0.95,1.08,87,123,1.5,0.902,3.12,775116.8,-79.24,41069.8,-66.18,False,True,True,True
321,"unit=1.00, cap=1.50, anchor=entry, add=5%/40%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=35.0",1.0,1.5,entry,5.0,40.0,extra_profit,20.0,10,none,none,35.0,0.5,173813.48,59.87,-63.02,0.95,1.08,82,123,1.5,0.902,3.12,775116.8,-79.24,41069.8,-66.18,False,True,True,True
322,"unit=1.00, cap=1.50, anchor=entry, add=5%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=35.0",1.0,1.5,entry,5.0,20.0,rebound_from_low,20.0,20,none,none,35.0,0.5,173117.7,59.83,-63.02,0.949,1.09,80,123,1.5,0.896,3.82,775116.8,-79.24,41069.8,-66.18,False,True,True,True
323,"unit=1.00, cap=1.50, anchor=entry, add=5%/40%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=35.0",1.0,1.5,entry,5.0,40.0,rebound_from_low,20.0,20,none,none,35.0,0.5,173117.7,59.83,-63.02,0.949,1.09,75,123,1.5,0.896,3.82,775116.8,-79.24,41069.8,-66.18,False,True,True,True
324,"unit=0.67, cap=1.50, anchor=entry, add=10%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=none",0.67,1.5,entry,10.0,20.0,rebound_from_low,20.0,20,none,none,none,none,172760.92,59.81,-60.2,0.993,1.18,47,123,1.34,0.687,2.57,775116.8,-79.24,41069.8,-66.18,False,True,True,True
325,"unit=0.67, cap=1.50, anchor=entry, add=10%/30%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=none",0.67,1.5,entry,10.0,30.0,rebound_from_low,20.0,20,none,none,none,none,172760.92,59.81,-60.2,0.993,1.18,45,123,1.34,0.687,2.57,775116.8,-79.24,41069.8,-66.18,False,True,True,True
326,"unit=0.67, cap=2.00, anchor=entry, add=10%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=none",0.67,2.0,entry,10.0,20.0,rebound_from_low,20.0,20,none,none,none,none,172760.92,59.81,-60.2,0.993,1.18,47,123,1.34,0.687,2.57,775116.8,-79.24,41069.8,-66.18,False,True,True,True
327,"unit=0.67, cap=2.00, anchor=entry, add=10%/30%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=none",0.67,2.0,entry,10.0,30.0,rebound_from_low,20.0,20,none,none,none,none,172760.92,59.81,-60.2,0.993,1.18,45,123,1.34,0.687,2.57,775116.8,-79.24,41069.8,-66.18,False,True,True,True
328,"unit=0.75, cap=2.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,2.0,rolling_high,5.0,20.0,extra_profit,15.0,10,none,none,35.0,0.5,170353.54,59.67,-64.28,0.928,1.06,638,123,2.0,0.834,26.05,775116.8,-79.24,41069.8,-66.18,False,True,True,True
329,"unit=1.00, cap=1.50, anchor=entry, add=5%/20%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=35.0",1.0,1.5,entry,5.0,20.0,extra_profit,15.0,10,none,none,35.0,0.5,169566.46,59.62,-63.02,0.946,1.08,87,123,1.5,0.893,2.53,775116.8,-79.24,41069.8,-66.18,False,True,True,True
330,"unit=1.00, cap=1.50, anchor=entry, add=5%/40%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=35.0",1.0,1.5,entry,5.0,40.0,extra_profit,15.0,10,none,none,35.0,0.5,169566.46,59.62,-63.02,0.946,1.08,82,123,1.5,0.893,2.53,775116.8,-79.24,41069.8,-66.18,False,True,True,True
331,"unit=0.67, cap=1.50, anchor=entry, add=10%/20%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=45.0",0.67,1.5,entry,10.0,20.0,extra_profit,20.0,10,none,none,45.0,0.75,168677.92,59.57,-60.02,0.993,1.18,51,123,1.34,0.682,1.68,775116.8,-79.24,41069.8,-66.18,False,True,True,True
332,"unit=0.67, cap=1.50, anchor=entry, add=10%/30%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=45.0",0.67,1.5,entry,10.0,30.0,extra_profit,20.0,10,none,none,45.0,0.75,168677.92,59.57,-60.02,0.993,1.18,49,123,1.34,0.682,1.68,775116.8,-79.24,41069.8,-66.18,False,True,True,True
333,"unit=0.67, cap=2.00, anchor=entry, add=10%/20%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=45.0",0.67,2.0,entry,10.0,20.0,extra_profit,20.0,10,none,none,45.0,0.75,168677.92,59.57,-60.02,0.993,1.18,51,123,1.34,0.682,1.68,775116.8,-79.24,41069.8,-66.18,False,True,True,True
334,"unit=0.67, cap=2.00, anchor=entry, add=10%/30%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=45.0",0.67,2.0,entry,10.0,30.0,extra_profit,20.0,10,none,none,45.0,0.75,168677.92,59.57,-60.02,0.993,1.18,49,123,1.34,0.682,1.68,775116.8,-79.24,41069.8,-66.18,False,True,True,True
335,"unit=0.67, cap=1.00, anchor=rolling_high, add=10%/20%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=45.0",0.67,1.0,rolling_high,10.0,20.0,extra_profit,15.0,20,none,none,45.0,0.75,168496.82,59.56,-66.14,0.901,1.09,311,123,1.0,0.794,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
336,"unit=0.67, cap=1.50, anchor=entry, add=10%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=45.0",0.67,1.5,entry,10.0,20.0,rebound_from_low,20.0,10,none,none,45.0,0.75,167900.47,59.53,-60.02,0.992,1.18,51,123,1.34,0.682,1.68,775116.8,-79.24,41069.8,-66.18,False,True,True,True
337,"unit=0.67, cap=1.50, anchor=entry, add=10%/30%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=45.0",0.67,1.5,entry,10.0,30.0,rebound_from_low,20.0,10,none,none,45.0,0.75,167900.47,59.53,-60.02,0.992,1.18,49,123,1.34,0.682,1.68,775116.8,-79.24,41069.8,-66.18,False,True,True,True
338,"unit=0.67, cap=2.00, anchor=entry, add=10%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=45.0",0.67,2.0,entry,10.0,20.0,rebound_from_low,20.0,10,none,none,45.0,0.75,167900.47,59.53,-60.02,0.992,1.18,51,123,1.34,0.682,1.68,775116.8,-79.24,41069.8,-66.18,False,True,True,True
339,"unit=0.67, cap=2.00, anchor=entry, add=10%/30%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=45.0",0.67,2.0,entry,10.0,30.0,rebound_from_low,20.0,10,none,none,45.0,0.75,167900.47,59.53,-60.02,0.992,1.18,49,123,1.34,0.682,1.68,775116.8,-79.24,41069.8,-66.18,False,True,True,True
340,"unit=0.67, cap=1.00, anchor=entry, add=5%/20%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=45.0",0.67,1.0,entry,5.0,20.0,extra_profit,15.0,20,none,none,45.0,0.75,166771.42,59.46,-64.3,0.925,1.18,85,123,1.0,0.689,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
341,"unit=0.67, cap=1.00, anchor=entry, add=5%/40%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=45.0",0.67,1.0,entry,5.0,40.0,extra_profit,15.0,20,none,none,45.0,0.75,166771.42,59.46,-64.3,0.925,1.18,80,123,1.0,0.689,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
342,"unit=0.67, cap=1.00, anchor=entry, add=5%/20%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=none",0.67,1.0,entry,5.0,20.0,extra_profit,15.0,20,none,none,none,none,166717.93,59.46,-65.91,0.902,1.18,85,123,1.0,0.691,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
343,"unit=0.67, cap=1.00, anchor=entry, add=5%/20%, sell=extra_profit 15%, max_days=20, trend_sma=100, dd_guard=none",0.67,1.0,entry,5.0,20.0,extra_profit,15.0,20,100,1.0,none,none,166717.93,59.46,-65.91,0.902,1.18,85,123,1.0,0.691,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
344,"unit=0.67, cap=1.00, anchor=entry, add=5%/20%, sell=extra_profit 15%, max_days=20, trend_sma=200, dd_guard=none",0.67,1.0,entry,5.0,20.0,extra_profit,15.0,20,200,1.0,none,none,166717.93,59.46,-65.91,0.902,1.18,85,123,1.0,0.691,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
345,"unit=0.67, cap=1.00, anchor=entry, add=5%/40%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=none",0.67,1.0,entry,5.0,40.0,extra_profit,15.0,20,none,none,none,none,166717.93,59.46,-65.91,0.902,1.18,80,123,1.0,0.691,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
346,"unit=0.67, cap=1.00, anchor=entry, add=5%/40%, sell=extra_profit 15%, max_days=20, trend_sma=100, dd_guard=none",0.67,1.0,entry,5.0,40.0,extra_profit,15.0,20,100,1.0,none,none,166717.93,59.46,-65.91,0.902,1.18,80,123,1.0,0.691,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
347,"unit=0.67, cap=1.00, anchor=entry, add=5%/40%, sell=extra_profit 15%, max_days=20, trend_sma=200, dd_guard=none",0.67,1.0,entry,5.0,40.0,extra_profit,15.0,20,200,1.0,none,none,166717.93,59.46,-65.91,0.902,1.18,80,123,1.0,0.691,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
348,"unit=1.00, cap=1.50, anchor=rolling_high, add=5%/40%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=35.0",1.0,1.5,rolling_high,5.0,40.0,extra_profit,15.0,20,none,none,35.0,0.5,165900.59,59.41,-62.84,0.945,1.05,383,123,1.5,0.898,28.1,775116.8,-79.24,41069.8,-66.18,False,True,True,True
349,"unit=0.75, cap=1.00, anchor=entry, add=5%/20%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,1.0,entry,5.0,20.0,extra_profit,20.0,10,none,none,35.0,0.5,164771.69,59.34,-61.04,0.972,1.18,87,123,1.0,0.737,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
350,"unit=0.75, cap=1.00, anchor=entry, add=5%/40%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=35.0",0.75,1.0,entry,5.0,40.0,extra_profit,20.0,10,none,none,35.0,0.5,164771.69,59.34,-61.04,0.972,1.18,82,123,1.0,0.737,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
351,"unit=0.67, cap=1.50, anchor=entry, add=5%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=35.0",0.67,1.5,entry,5.0,20.0,rebound_from_low,20.0,20,none,none,35.0,0.5,163817.16,59.28,-62.0,0.956,1.19,80,123,1.34,0.688,5.62,775116.8,-79.24,41069.8,-66.18,False,True,True,True
352,"unit=0.67, cap=1.50, anchor=entry, add=5%/40%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=35.0",0.67,1.5,entry,5.0,40.0,rebound_from_low,20.0,20,none,none,35.0,0.5,163817.16,59.28,-62.0,0.956,1.19,75,123,1.34,0.688,5.62,775116.8,-79.24,41069.8,-66.18,False,True,True,True
353,"unit=0.67, cap=2.00, anchor=entry, add=5%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=35.0",0.67,2.0,entry,5.0,20.0,rebound_from_low,20.0,20,none,none,35.0,0.5,163817.16,59.28,-62.0,0.956,1.19,80,123,1.34,0.688,5.62,775116.8,-79.24,41069.8,-66.18,False,True,True,True
354,"unit=0.67, cap=2.00, anchor=entry, add=5%/40%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=35.0",0.67,2.0,entry,5.0,40.0,rebound_from_low,20.0,20,none,none,35.0,0.5,163817.16,59.28,-62.0,0.956,1.19,75,123,1.34,0.688,5.62,775116.8,-79.24,41069.8,-66.18,False,True,True,True
355,"unit=0.67, cap=1.50, anchor=entry, add=10%/20%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=none",0.67,1.5,entry,10.0,20.0,extra_profit,15.0,20,none,none,none,none,163718.89,59.27,-60.02,0.988,1.17,49,123,1.34,0.684,2.05,775116.8,-79.24,41069.8,-66.18,False,True,True,True
356,"unit=0.67, cap=1.50, anchor=entry, add=10%/30%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=none",0.67,1.5,entry,10.0,30.0,extra_profit,15.0,20,none,none,none,none,163718.89,59.27,-60.02,0.988,1.17,47,123,1.34,0.684,2.05,775116.8,-79.24,41069.8,-66.18,False,True,True,True
357,"unit=0.67, cap=2.00, anchor=entry, add=10%/20%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=none",0.67,2.0,entry,10.0,20.0,extra_profit,15.0,20,none,none,none,none,163718.89,59.27,-60.02,0.988,1.17,49,123,1.34,0.684,2.05,775116.8,-79.24,41069.8,-66.18,False,True,True,True
358,"unit=0.67, cap=2.00, anchor=entry, add=10%/30%, sell=extra_profit 15%, max_days=20, trend_sma=none, dd_guard=none",0.67,2.0,entry,10.0,30.0,extra_profit,15.0,20,none,none,none,none,163718.89,59.27,-60.02,0.988,1.17,47,123,1.34,0.684,2.05,775116.8,-79.24,41069.8,-66.18,False,True,True,True
359,"unit=0.50, cap=1.00, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=200, dd_guard=45.0",0.5,1.0,rolling_high,10.0,20.0,rebound_from_low,20.0,10,200,0.75,45.0,0.75,163490.76,59.26,-62.38,0.95,1.17,432,123,1.0,0.661,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
360,"unit=0.50, cap=1.00, anchor=rolling_high, add=10%/30%, sell=rebound_from_low 20%, max_days=10, trend_sma=200, dd_guard=45.0",0.5,1.0,rolling_high,10.0,30.0,rebound_from_low,20.0,10,200,0.75,45.0,0.75,163490.76,59.26,-62.38,0.95,1.17,373,123,1.0,0.661,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
361,"unit=0.50, cap=1.00, anchor=rolling_high, add=10%/20%, sell=extra_profit 20%, max_days=10, trend_sma=200, dd_guard=45.0",0.5,1.0,rolling_high,10.0,20.0,extra_profit,20.0,10,200,0.75,45.0,0.75,161872.21,59.16,-62.38,0.948,1.17,427,123,1.0,0.661,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
362,"unit=0.67, cap=1.00, anchor=entry, add=5%/20%, sell=extra_profit 20%, max_days=10, trend_sma=200, dd_guard=45.0",0.67,1.0,entry,5.0,20.0,extra_profit,20.0,10,200,0.75,45.0,0.75,161655.3,59.15,-62.69,0.943,1.19,87,123,1.0,0.684,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
363,"unit=0.67, cap=1.00, anchor=entry, add=5%/40%, sell=extra_profit 20%, max_days=10, trend_sma=200, dd_guard=45.0",0.67,1.0,entry,5.0,40.0,extra_profit,20.0,10,200,0.75,45.0,0.75,161655.3,59.15,-62.69,0.943,1.19,82,123,1.0,0.684,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
364,"unit=0.67, cap=1.50, anchor=entry, add=10%/20%, sell=extra_profit 20%, max_days=10, trend_sma=200, dd_guard=none",0.67,1.5,entry,10.0,20.0,extra_profit,20.0,10,200,1.0,none,none,160659.98,59.08,-58.47,1.011,1.19,51,123,1.34,0.679,0.4,775116.8,-79.24,41069.8,-66.18,False,True,True,True
365,"unit=0.67, cap=1.50, anchor=entry, add=10%/30%, sell=extra_profit 20%, max_days=10, trend_sma=200, dd_guard=none",0.67,1.5,entry,10.0,30.0,extra_profit,20.0,10,200,1.0,none,none,160659.98,59.08,-58.47,1.011,1.19,49,123,1.34,0.679,0.4,775116.8,-79.24,41069.8,-66.18,False,True,True,True
366,"unit=0.67, cap=2.00, anchor=entry, add=10%/20%, sell=extra_profit 20%, max_days=10, trend_sma=200, dd_guard=none",0.67,2.0,entry,10.0,20.0,extra_profit,20.0,10,200,1.0,none,none,160659.98,59.08,-58.47,1.011,1.19,51,123,1.34,0.679,0.4,775116.8,-79.24,41069.8,-66.18,False,True,True,True
367,"unit=0.67, cap=2.00, anchor=entry, add=10%/30%, sell=extra_profit 20%, max_days=10, trend_sma=200, dd_guard=none",0.67,2.0,entry,10.0,30.0,extra_profit,20.0,10,200,1.0,none,none,160659.98,59.08,-58.47,1.011,1.19,49,123,1.34,0.679,0.4,775116.8,-79.24,41069.8,-66.18,False,True,True,True
368,"unit=0.67, cap=1.50, anchor=entry, add=10%/20%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=45.0",0.67,1.5,entry,10.0,20.0,extra_profit,15.0,10,none,none,45.0,0.75,160405.04,59.07,-60.02,0.984,1.18,51,123,1.34,0.68,1.45,775116.8,-79.24,41069.8,-66.18,False,True,True,True
369,"unit=0.67, cap=1.50, anchor=entry, add=10%/30%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=45.0",0.67,1.5,entry,10.0,30.0,extra_profit,15.0,10,none,none,45.0,0.75,160405.04,59.07,-60.02,0.984,1.18,49,123,1.34,0.68,1.45,775116.8,-79.24,41069.8,-66.18,False,True,True,True
370,"unit=0.67, cap=2.00, anchor=entry, add=10%/20%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=45.0",0.67,2.0,entry,10.0,20.0,extra_profit,15.0,10,none,none,45.0,0.75,160405.04,59.07,-60.02,0.984,1.18,51,123,1.34,0.68,1.45,775116.8,-79.24,41069.8,-66.18,False,True,True,True
371,"unit=0.67, cap=2.00, anchor=entry, add=10%/30%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=45.0",0.67,2.0,entry,10.0,30.0,extra_profit,15.0,10,none,none,45.0,0.75,160405.04,59.07,-60.02,0.984,1.18,49,123,1.34,0.68,1.45,775116.8,-79.24,41069.8,-66.18,False,True,True,True
372,"unit=0.67, cap=1.00, anchor=entry, add=5%/20%, sell=extra_profit 20%, max_days=20, trend_sma=none, dd_guard=45.0",0.67,1.0,entry,5.0,20.0,extra_profit,20.0,20,none,none,45.0,0.75,160075.52,59.05,-66.03,0.894,1.17,78,123,1.0,0.694,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
373,"unit=0.67, cap=1.00, anchor=entry, add=5%/40%, sell=extra_profit 20%, max_days=20, trend_sma=none, dd_guard=45.0",0.67,1.0,entry,5.0,40.0,extra_profit,20.0,20,none,none,45.0,0.75,160075.52,59.05,-66.03,0.894,1.17,73,123,1.0,0.694,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
374,"unit=0.67, cap=1.00, anchor=entry, add=5%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=200, dd_guard=45.0",0.67,1.0,entry,5.0,20.0,rebound_from_low,20.0,10,200,0.75,45.0,0.75,158969.02,58.98,-62.97,0.937,1.19,87,123,1.0,0.683,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
375,"unit=0.67, cap=1.00, anchor=entry, add=5%/40%, sell=rebound_from_low 20%, max_days=10, trend_sma=200, dd_guard=45.0",0.67,1.0,entry,5.0,40.0,rebound_from_low,20.0,10,200,0.75,45.0,0.75,158969.02,58.98,-62.97,0.937,1.19,82,123,1.0,0.683,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
376,"unit=0.67, cap=1.00, anchor=entry, add=5%/20%, sell=extra_profit 15%, max_days=10, trend_sma=200, dd_guard=45.0",0.67,1.0,entry,5.0,20.0,extra_profit,15.0,10,200,0.75,45.0,0.75,158296.3,58.94,-62.8,0.938,1.19,87,123,1.0,0.682,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
377,"unit=0.67, cap=1.00, anchor=entry, add=5%/40%, sell=extra_profit 15%, max_days=10, trend_sma=200, dd_guard=45.0",0.67,1.0,entry,5.0,40.0,extra_profit,15.0,10,200,0.75,45.0,0.75,158296.3,58.94,-62.8,0.938,1.19,82,123,1.0,0.682,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,True
