rank_drawdown,variant,mode,sma_window,exit_buffer_pct,reentry_buffer_pct,unit_exposure,max_exposure,dca,add1_drop,add2_drop,sell_profit,max_extra_days,net_return_pct,cagr_pct,max_drawdown_pct,calmar,sharpe,return_2022_pct,drawdown_2022_pct,cash_days_pct,avg_exposure,days_above_1x_pct,trade_events,dca_events,base_rotation_return_pct,base_rotation_max_drawdown_pct,soxl_only_return_pct,soxl_only_max_drawdown_pct
540,selected_and_qqq_cash; SMA150; exit below SMA-3%; reenter above SMA+1%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,150,3.0,1.0,0.5,1.0,False,0.1,0.2,0.2,20,4314.26,26.89,-36.02,0.747,1.0,-11.3,-11.3,20.42,0.398,0.0,126,0,775116.8,-79.24,41069.8,-66.18
541,selected_sma_else_other; SMA300; exit below SMA-2%; reenter above SMA+1%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,300,2.0,1.0,0.5,1.0,False,0.1,0.2,0.2,20,3525.04,25.33,-36.03,0.703,0.96,-35.62,-35.62,25.0,0.375,0.0,127,0,775116.8,-79.24,41069.8,-66.18
542,selected_and_qqq_cash; SMA100; exit below SMA-2%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,100,2.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,1715.33,20.0,-36.03,0.555,0.85,-17.73,-17.73,28.82,0.356,0.0,124,0,775116.8,-79.24,41069.8,-66.18
543,qqq_sma_cash; SMA100; exit below SMA-5%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,100,5.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,3612.52,25.52,-36.12,0.707,0.98,-16.98,-16.98,27.3,0.363,0.0,89,0,775116.8,-79.24,41069.8,-66.18
544,selected_and_qqq_cash; SMA220; exit below SMA-1%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,220,1.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,4785.57,27.71,-36.15,0.766,1.02,-19.04,-19.04,20.82,0.396,0.0,117,0,775116.8,-79.24,41069.8,-66.18
545,selected_and_qqq_cash; SMA220; exit below SMA-2%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,220,2.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,4613.51,27.42,-36.15,0.758,1.01,-19.04,-19.04,20.5,0.398,0.0,111,0,775116.8,-79.24,41069.8,-66.18
546,selected_sma_cash; SMA200; exit below SMA-0%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,200,0.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,5726.66,29.13,-36.22,0.804,1.06,-24.81,-24.81,20.47,0.398,0.0,122,0,775116.8,-79.24,41069.8,-66.18
547,selected_sma_cash; SMA120; exit below SMA-0%; reenter above SMA+1%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,120,0.0,1.0,0.5,1.0,False,0.1,0.2,0.2,20,3931.36,26.17,-36.24,0.722,1.0,-13.12,-13.12,23.15,0.384,0.0,178,0,775116.8,-79.24,41069.8,-66.18
548,selected_or_qqq_cash; SMA150; exit below SMA-3%; reenter above SMA+5%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,150,3.0,5.0,0.5,1.0,False,0.1,0.2,0.2,20,9067.39,32.86,-36.28,0.906,1.13,-16.98,-16.98,16.45,0.418,0.0,95,0,775116.8,-79.24,41069.8,-66.18
549,selected_sma_else_other; SMA300; exit below SMA-3%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,300,3.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,4319.96,26.9,-36.28,0.741,1.01,-29.75,-29.75,26.67,0.367,0.0,92,0,775116.8,-79.24,41069.8,-66.18
550,selected_sma_else_other; SMA150; exit below SMA-2%; reenter above SMA+5%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,150,2.0,5.0,0.5,1.0,False,0.1,0.2,0.2,20,2973.96,24.04,-36.31,0.662,0.93,-19.41,-19.41,24.88,0.376,0.0,116,0,775116.8,-79.24,41069.8,-66.18
551,selected_and_qqq_cash; SMA180; exit below SMA-5%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,180,5.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,2685.41,23.27,-36.31,0.641,0.93,-19.04,-19.04,28.0,0.36,0.0,88,0,775116.8,-79.24,41069.8,-66.18
552,selected_or_qqq_cash; SMA120; exit below SMA-0%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,120,0.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,4952.97,27.98,-36.33,0.77,1.03,-15.56,-15.56,19.9,0.401,0.0,138,0,775116.8,-79.24,41069.8,-66.18
553,qqq_sma_cash; SMA120; exit below SMA-0%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,120,0.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,3039.04,24.2,-36.33,0.666,0.95,-12.7,-12.7,23.15,0.384,0.0,138,0,775116.8,-79.24,41069.8,-66.18
554,selected_and_qqq_cash; SMA120; exit below SMA-1%; reenter above SMA+0%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,120,1.0,0.0,0.5,1.0,False,0.1,0.2,0.2,20,2836.41,23.68,-36.33,0.652,0.94,-14.36,-14.36,23.35,0.383,0.0,178,0,775116.8,-79.24,41069.8,-66.18
555,selected_and_qqq_cash; SMA300; exit below SMA-3%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,300,3.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,4751.9,27.65,-36.34,0.761,1.02,-19.04,-19.04,24.2,0.379,0.0,90,0,775116.8,-79.24,41069.8,-66.18
556,selected_and_qqq_cash; SMA300; exit below SMA-0%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,300,0.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,5373.46,28.62,-36.35,0.787,1.03,-26.43,-26.43,19.98,0.4,0.0,128,0,775116.8,-79.24,41069.8,-66.18
557,selected_sma_cash; SMA300; exit below SMA-0%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,300,0.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,4861.58,27.83,-36.35,0.766,1.0,-34.56,-34.56,19.68,0.402,0.0,132,0,775116.8,-79.24,41069.8,-66.18
558,selected_and_qqq_cash; SMA300; exit below SMA-0%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,300,0.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,4767.55,27.68,-36.38,0.761,1.01,-30.79,-30.79,20.45,0.398,0.0,124,0,775116.8,-79.24,41069.8,-66.18
559,selected_sma_cash; SMA300; exit below SMA-0%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,300,0.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,4718.76,27.6,-36.38,0.759,1.0,-35.52,-35.52,20.0,0.4,0.0,128,0,775116.8,-79.24,41069.8,-66.18
560,selected_sma_cash; SMA200; exit below SMA-2%; reenter above SMA+0%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,200,2.0,0.0,0.5,1.0,False,0.1,0.2,0.2,20,6577.78,30.24,-36.39,0.831,1.08,-26.12,-26.12,19.12,0.404,0.0,130,0,775116.8,-79.24,41069.8,-66.18
561,selected_and_qqq_cash; SMA200; exit below SMA-2%; reenter above SMA+0%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,200,2.0,0.0,0.5,1.0,False,0.1,0.2,0.2,20,5295.28,28.51,-36.39,0.783,1.04,-26.12,-26.12,19.45,0.403,0.0,132,0,775116.8,-79.24,41069.8,-66.18
562,qqq_sma_cash; SMA120; exit below SMA-2%; reenter above SMA+5%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,120,2.0,5.0,0.5,1.0,False,0.1,0.2,0.2,20,3208.62,24.61,-36.39,0.676,0.95,-21.48,-21.48,26.7,0.366,0.0,94,0,775116.8,-79.24,41069.8,-66.18
563,selected_sma_cash; SMA250; exit below SMA-0%; reenter above SMA+1%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,250,0.0,1.0,0.5,1.0,False,0.1,0.2,0.2,20,4342.11,26.94,-36.42,0.74,0.99,-30.12,-30.12,19.65,0.402,0.0,148,0,775116.8,-79.24,41069.8,-66.18
564,selected_sma_else_other; SMA300; exit below SMA-2%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,300,2.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,3821.92,25.95,-36.42,0.713,0.99,-35.9,-35.9,27.12,0.364,0.0,100,0,775116.8,-79.24,41069.8,-66.18
565,selected_sma_else_other; SMA250; exit below SMA-0%; reenter above SMA+1%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,250,0.0,1.0,0.5,1.0,False,0.1,0.2,0.2,20,3608.54,25.51,-36.42,0.7,0.97,-30.12,-30.12,25.17,0.374,0.0,141,0,775116.8,-79.24,41069.8,-66.18
566,selected_or_qqq_cash; SMA200; exit below SMA-3%; reenter above SMA+1%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,200,3.0,1.0,0.5,1.0,False,0.1,0.2,0.2,20,9285.32,33.06,-36.43,0.907,1.11,-33.29,-33.29,14.0,0.43,0.0,103,0,775116.8,-79.24,41069.8,-66.18
567,qqq_sma_cash; SMA200; exit below SMA-3%; reenter above SMA+1%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,200,3.0,1.0,0.5,1.0,False,0.1,0.2,0.2,20,9166.45,32.95,-36.43,0.905,1.12,-19.04,-19.04,14.57,0.427,0.0,101,0,775116.8,-79.24,41069.8,-66.18
568,selected_sma_cash; SMA200; exit below SMA-3%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,200,3.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,5269.62,28.47,-36.47,0.781,1.04,-26.6,-26.6,21.38,0.393,0.0,98,0,775116.8,-79.24,41069.8,-66.18
569,selected_sma_else_other; SMA200; exit below SMA-3%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,200,3.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,4192.01,26.67,-36.47,0.731,1.0,-26.6,-26.6,25.47,0.373,0.0,95,0,775116.8,-79.24,41069.8,-66.18
570,selected_and_qqq_cash; SMA180; exit below SMA-0%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,180,0.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,2190.67,21.77,-36.48,0.597,0.9,-11.3,-11.3,30.83,0.346,0.0,93,0,775116.8,-79.24,41069.8,-66.18
571,selected_or_qqq_cash; SMA220; exit below SMA-1%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,220,1.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,7696.55,31.52,-36.49,0.864,1.1,-22.69,-22.69,19.0,0.405,0.0,93,0,775116.8,-79.24,41069.8,-66.18
572,selected_and_qqq_cash; SMA100; exit below SMA-7%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,100,7.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,878.55,15.42,-36.5,0.423,0.72,-11.3,-11.3,41.05,0.295,0.0,83,0,775116.8,-79.24,41069.8,-66.18
573,selected_sma_cash; SMA300; exit below SMA-3%; reenter above SMA+0%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,300,3.0,0.0,0.5,1.0,False,0.1,0.2,0.2,20,5152.49,28.29,-36.54,0.774,1.01,-36.14,-36.14,18.1,0.409,0.0,124,0,775116.8,-79.24,41069.8,-66.18
574,selected_and_qqq_cash; SMA300; exit below SMA-3%; reenter above SMA+0%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,300,3.0,0.0,0.5,1.0,False,0.1,0.2,0.2,20,5152.49,28.29,-36.54,0.774,1.01,-36.14,-36.14,18.1,0.409,0.0,124,0,775116.8,-79.24,41069.8,-66.18
575,selected_sma_cash; SMA150; exit below SMA-3%; reenter above SMA+0%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,150,3.0,0.0,0.5,1.0,False,0.1,0.2,0.2,20,5603.28,28.95,-36.55,0.792,1.05,-19.32,-19.32,19.1,0.405,0.0,136,0,775116.8,-79.24,41069.8,-66.18
576,selected_and_qqq_cash; SMA150; exit below SMA-3%; reenter above SMA+0%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,150,3.0,0.0,0.5,1.0,False,0.1,0.2,0.2,20,5331.89,28.56,-36.55,0.781,1.05,-11.3,-11.3,19.78,0.401,0.0,130,0,775116.8,-79.24,41069.8,-66.18
577,selected_or_qqq_cash; SMA300; exit below SMA-0%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,300,0.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,7085.12,30.84,-36.56,0.844,1.04,-34.34,-34.34,12.55,0.437,0.0,122,0,775116.8,-79.24,41069.8,-66.18
578,selected_or_qqq_cash; SMA100; exit below SMA-3%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,100,3.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,7475.23,31.28,-36.6,0.855,1.09,-29.15,-29.15,17.25,0.414,0.0,104,0,775116.8,-79.24,41069.8,-66.18
579,selected_or_qqq_cash; SMA120; exit below SMA-3%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,120,3.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,7111.51,30.87,-36.62,0.843,1.08,-23.12,-23.12,17.27,0.414,0.0,102,0,775116.8,-79.24,41069.8,-66.18
580,selected_and_qqq_cash; SMA150; exit below SMA-2%; reenter above SMA+0%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,150,2.0,0.0,0.5,1.0,False,0.1,0.2,0.2,20,6058.55,29.58,-36.62,0.808,1.08,-11.3,-11.3,20.23,0.399,0.0,139,0,775116.8,-79.24,41069.8,-66.18
581,selected_sma_cash; SMA150; exit below SMA-2%; reenter above SMA+0%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,150,2.0,0.0,0.5,1.0,False,0.1,0.2,0.2,20,5665.61,29.04,-36.62,0.793,1.05,-19.32,-19.32,19.55,0.402,0.0,147,0,775116.8,-79.24,41069.8,-66.18
582,selected_sma_else_other; SMA300; exit below SMA-0%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,300,0.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,3850.89,26.01,-36.63,0.71,0.99,-35.9,-35.9,27.5,0.362,0.0,104,0,775116.8,-79.24,41069.8,-66.18
583,selected_and_qqq_cash; SMA100; exit below SMA-0%; reenter above SMA+5%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,100,0.0,5.0,0.5,1.0,False,0.1,0.2,0.2,20,522.44,12.19,-36.63,0.333,0.62,-15.36,-15.36,41.65,0.292,0.0,115,0,775116.8,-79.24,41069.8,-66.18
584,selected_or_qqq_cash; SMA300; exit below SMA-0%; reenter above SMA+1%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,300,0.0,1.0,0.5,1.0,False,0.1,0.2,0.2,20,8045.05,31.88,-36.66,0.87,1.06,-34.32,-34.32,11.68,0.442,0.0,127,0,775116.8,-79.24,41069.8,-66.18
585,qqq_sma_cash; SMA300; exit below SMA-0%; reenter above SMA+1%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,300,0.0,1.0,0.5,1.0,False,0.1,0.2,0.2,20,7239.11,31.02,-36.66,0.846,1.04,-34.32,-34.32,11.88,0.441,0.0,131,0,775116.8,-79.24,41069.8,-66.18
586,selected_sma_cash; SMA150; exit below SMA-3%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,150,3.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,5624.03,28.98,-36.67,0.79,1.06,-11.3,-11.3,20.12,0.399,0.0,118,0,775116.8,-79.24,41069.8,-66.18
587,qqq_sma_cash; SMA100; exit below SMA-1%; reenter above SMA+5%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,100,1.0,5.0,0.5,1.0,False,0.1,0.2,0.2,20,1074.67,16.76,-36.69,0.457,0.75,-19.11,-19.11,33.85,0.331,0.0,105,0,775116.8,-79.24,41069.8,-66.18
588,selected_or_qqq_cash; SMA220; exit below SMA-1%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,220,1.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,8422.13,32.25,-36.7,0.879,1.11,-27.95,-27.95,15.65,0.422,0.0,104,0,775116.8,-79.24,41069.8,-66.18
589,selected_or_qqq_cash; SMA220; exit below SMA-1%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,220,1.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,8276.9,32.11,-36.7,0.875,1.11,-27.95,-27.95,16.43,0.418,0.0,100,0,775116.8,-79.24,41069.8,-66.18
590,selected_or_qqq_cash; SMA220; exit below SMA-1%; reenter above SMA+5%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,220,1.0,5.0,0.5,1.0,False,0.1,0.2,0.2,20,7292.53,31.08,-36.7,0.847,1.08,-27.95,-27.95,17.05,0.415,0.0,98,0,775116.8,-79.24,41069.8,-66.18
591,selected_or_qqq_cash; SMA300; exit below SMA-0%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,300,0.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,5475.9,28.77,-36.7,0.784,0.99,-34.34,-34.34,13.88,0.431,0.0,120,0,775116.8,-79.24,41069.8,-66.18
592,selected_and_qqq_cash; SMA150; exit below SMA-2%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,150,2.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,4366.82,26.99,-36.7,0.735,1.01,-11.3,-11.3,21.95,0.39,0.0,123,0,775116.8,-79.24,41069.8,-66.18
593,selected_sma_else_other; SMA300; exit below SMA-5%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,300,5.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,3989.16,26.28,-36.72,0.716,0.99,-29.75,-29.75,26.57,0.367,0.0,88,0,775116.8,-79.24,41069.8,-66.18
594,selected_and_qqq_cash; SMA120; exit below SMA-1%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,120,1.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,624.03,13.26,-36.72,0.361,0.65,-11.3,-11.3,43.75,0.281,0.0,91,0,775116.8,-79.24,41069.8,-66.18
595,selected_and_qqq_cash; SMA120; exit below SMA-2%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,120,2.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,544.21,12.43,-36.72,0.338,0.61,-11.3,-11.3,42.8,0.286,0.0,91,0,775116.8,-79.24,41069.8,-66.18
596,selected_sma_cash; SMA150; exit below SMA-2%; reenter above SMA+1%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,150,2.0,1.0,0.5,1.0,False,0.1,0.2,0.2,20,5849.19,29.3,-36.74,0.798,1.06,-11.3,-11.3,20.12,0.399,0.0,135,0,775116.8,-79.24,41069.8,-66.18
597,selected_and_qqq_cash; SMA150; exit below SMA-2%; reenter above SMA+1%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,150,2.0,1.0,0.5,1.0,False,0.1,0.2,0.2,20,4854.18,27.82,-36.74,0.757,1.03,-11.3,-11.3,20.95,0.395,0.0,133,0,775116.8,-79.24,41069.8,-66.18
598,qqq_sma_cash; SMA120; exit below SMA-7%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,120,7.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,4698.47,27.56,-36.76,0.75,1.0,-19.04,-19.04,20.75,0.396,0.0,89,0,775116.8,-79.24,41069.8,-66.18
599,selected_and_qqq_cash; SMA120; exit below SMA-7%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,120,7.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,1409.16,18.61,-36.8,0.506,0.81,-11.3,-11.3,35.48,0.323,0.0,85,0,775116.8,-79.24,41069.8,-66.18
600,selected_or_qqq_cash; SMA150; exit below SMA-7%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,150,7.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,7065.55,30.82,-36.81,0.837,1.05,-23.17,-23.17,15.17,0.424,0.0,93,0,775116.8,-79.24,41069.8,-66.18
601,qqq_sma_cash; SMA300; exit below SMA-1%; reenter above SMA+1%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,300,1.0,1.0,0.5,1.0,False,0.1,0.2,0.2,20,8470.65,32.3,-36.82,0.877,1.07,-33.42,-33.42,11.33,0.443,0.0,118,0,775116.8,-79.24,41069.8,-66.18
602,selected_sma_else_other; SMA120; exit below SMA-3%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,120,3.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,2657.44,23.19,-36.82,0.63,0.9,-28.13,-28.13,23.77,0.381,0.0,143,0,775116.8,-79.24,41069.8,-66.18
603,qqq_sma_cash; SMA100; exit below SMA-0%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,100,0.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,230.4,7.81,-36.82,0.212,0.46,-8.74,-8.74,49.38,0.253,0.0,92,0,775116.8,-79.24,41069.8,-66.18
604,selected_sma_else_other; SMA300; exit below SMA-0%; reenter above SMA+0%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,300,0.0,0.0,0.5,1.0,False,0.1,0.2,0.2,20,4653.04,27.49,-36.83,0.746,1.02,-36.43,-36.43,25.17,0.374,0.0,139,0,775116.8,-79.24,41069.8,-66.18
605,selected_sma_else_other; SMA300; exit below SMA-1%; reenter above SMA+0%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,300,1.0,0.0,0.5,1.0,False,0.1,0.2,0.2,20,4458.57,27.15,-36.83,0.737,1.01,-36.43,-36.43,24.98,0.375,0.0,135,0,775116.8,-79.24,41069.8,-66.18
606,selected_and_qqq_cash; SMA150; exit below SMA-1%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,150,1.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,3739.67,25.79,-36.83,0.7,0.99,-11.3,-11.3,23.77,0.381,0.0,125,0,775116.8,-79.24,41069.8,-66.18
607,qqq_sma_cash; SMA300; exit below SMA-3%; reenter above SMA+1%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,300,3.0,1.0,0.5,1.0,False,0.1,0.2,0.2,20,8681.98,32.5,-36.87,0.882,1.06,-28.86,-28.86,10.08,0.45,0.0,110,0,775116.8,-79.24,41069.8,-66.18
608,selected_or_qqq_cash; SMA300; exit below SMA-3%; reenter above SMA+1%; unit=0.50; cap=1.00; dca=False,selected_or_qqq_cash,300,3.0,1.0,0.5,1.0,False,0.1,0.2,0.2,20,8340.42,32.17,-36.87,0.873,1.05,-28.86,-28.86,10.0,0.45,0.0,110,0,775116.8,-79.24,41069.8,-66.18
609,selected_sma_cash; SMA120; exit below SMA-2%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,120,2.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,3421.47,25.1,-36.93,0.68,0.97,-11.3,-11.3,25.77,0.371,0.0,114,0,775116.8,-79.24,41069.8,-66.18
610,selected_sma_else_other; SMA120; exit below SMA-2%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,120,2.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,2394.47,22.42,-36.93,0.607,0.9,-15.39,-15.39,27.4,0.363,0.0,123,0,775116.8,-79.24,41069.8,-66.18
611,selected_and_qqq_cash; SMA300; exit below SMA-1%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,300,1.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,5585.55,28.93,-36.97,0.783,1.03,-26.43,-26.43,19.65,0.402,0.0,122,0,775116.8,-79.24,41069.8,-66.18
612,selected_sma_cash; SMA300; exit below SMA-1%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,300,1.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,4774.64,27.69,-36.97,0.749,1.0,-34.56,-34.56,19.5,0.403,0.0,128,0,775116.8,-79.24,41069.8,-66.18
613,selected_and_qqq_cash; SMA300; exit below SMA-1%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,300,1.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,4956.16,27.98,-37.0,0.756,1.01,-30.79,-30.79,20.12,0.399,0.0,118,0,775116.8,-79.24,41069.8,-66.18
614,selected_sma_cash; SMA300; exit below SMA-1%; reenter above SMA+3%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,300,1.0,3.0,0.5,1.0,False,0.1,0.2,0.2,20,4634.32,27.45,-37.0,0.742,0.99,-35.52,-35.52,19.82,0.401,0.0,124,0,775116.8,-79.24,41069.8,-66.18
615,selected_sma_else_other; SMA300; exit below SMA-0%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,300,0.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,4189.33,26.67,-37.02,0.72,1.0,-36.35,-36.35,25.82,0.371,0.0,128,0,775116.8,-79.24,41069.8,-66.18
616,selected_sma_else_other; SMA300; exit below SMA-1%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,selected_sma_else_other,300,1.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,4114.16,26.52,-37.02,0.717,1.0,-36.35,-36.35,25.65,0.372,0.0,124,0,775116.8,-79.24,41069.8,-66.18
617,qqq_sma_cash; SMA100; exit below SMA-3%; reenter above SMA+2%; unit=0.50; cap=1.00; dca=False,qqq_sma_cash,100,3.0,2.0,0.5,1.0,False,0.1,0.2,0.2,20,4345.51,26.95,-37.05,0.727,0.99,-29.15,-29.15,19.25,0.404,0.0,106,0,775116.8,-79.24,41069.8,-66.18
618,selected_sma_cash; SMA100; exit below SMA-7%; reenter above SMA+7%; unit=0.50; cap=1.00; dca=False,selected_sma_cash,100,7.0,7.0,0.5,1.0,False,0.1,0.2,0.2,20,2774.66,23.52,-37.05,0.635,0.92,-21.48,-21.48,24.38,0.378,0.0,106,0,775116.8,-79.24,41069.8,-66.18
619,selected_and_qqq_cash; SMA120; exit below SMA-0%; reenter above SMA+1%; unit=0.50; cap=1.00; dca=False,selected_and_qqq_cash,120,0.0,1.0,0.5,1.0,False,0.1,0.2,0.2,20,2284.93,22.07,-37.08,0.595,0.9,-10.18,-10.18,25.3,0.373,0.0,192,0,775116.8,-79.24,41069.8,-66.18
